year,manufacturer,line,engineSize,transmission,sizeClass,cylinders,driveSystem,fuelType,indexNumber,mpgCity,mpgHighway,mpgCombined,releaseDate,units,source
2010,FOMOCO,EDGE AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),179,17,23,19,01-Jun-2009,,http://www.fueleconomy.gov
2010,FOMOCO,ESCAPE 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),12,20,26,22,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,ESCAPE 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),201,18,23,20,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,ESCAPE HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),6,30,27,29,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,EXPEDITION 4WD FFV,5.4,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),197,12,17,14,28-Sep-2009,,http://www.fueleconomy.gov
2010,FOMOCO,EXPLORER 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),90,13,19,15,15-Jun-2009,,http://www.fueleconomy.gov
2010,FOMOCO,EXPLORER 4WD,4.6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),91,14,19,16,15-Jun-2009,,http://www.fueleconomy.gov
2010,FOMOCO,FLEX AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),79,16,22,18,06-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,FLEX AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),26,16,22,18,06-Jul-2009,,http://www.fueleconomy.gov
2010,GM,ACADIA AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),123,16,23,19,29-May-2009,,http://www.fueleconomy.gov
2010,GM,K1500 YUKON 4WD,5.3,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),943,15,21,17,12-Oct-2009,,http://www.fueleconomy.gov
2010,GM,K1500 YUKON 4WD HYBRID,6,Auto(AV),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),976,21,22,21,12-Oct-2009,,http://www.fueleconomy.gov
2010,GM,K1500 YUKON DENALI AWD,6.2,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Regular Unleaded Recommended),929,13,20,15,12-Oct-2009,,http://www.fueleconomy.gov
2010,GM,TERRAIN AWD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),145,20,29,23,29-May-2009,,http://www.fueleconomy.gov
2010,GM,TERRAIN AWD,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),172,17,24,20,30-Jun-2009,,http://www.fueleconomy.gov
2010,Honda,ACCORD CROSSTOUR 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),41,17,25,20,20-Nov-2009,,http://www.fueleconomy.gov
2010,Honda,CR-V 4WD,2.4,Auto(A5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),16,21,27,23,10-Sep-2009,,http://www.fueleconomy.gov
2010,Honda,ELEMENT 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),28,18,23,20,06-Oct-2009,,http://www.fueleconomy.gov
2010,Honda,ELEMENT 4WD,2.4,Auto(A5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),29,19,24,21,06-Oct-2009,,http://www.fueleconomy.gov
2010,Honda,PILOT 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),6,16,22,18,29-May-2009,,http://www.fueleconomy.gov
2010,GM,H3 4WD,3.7,Manual(M5),Special Purpose Vehicle SUV 4WD,5,4,Gasoline (Regular Unleaded Recommended),845,14,18,15,20-Jul-2009,,http://www.fueleconomy.gov
2010,GM,H3 4WD,3.7,Auto(A4),Special Purpose Vehicle SUV 4WD,5,4,Gasoline (Regular Unleaded Recommended),841,14,18,16,20-Jul-2009,,http://www.fueleconomy.gov
2010,GM,H3 4WD,5.3,Auto(A4),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),890,13,16,14,29-Jul-2009,,http://www.fueleconomy.gov
2010,Hyundai,SANTA FE 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),24,21,27,23,15-Oct-2009,,http://www.fueleconomy.gov
2010,Hyundai,SANTA FE 4WD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),27,20,26,22,15-Oct-2009,,http://www.fueleconomy.gov
2010,Hyundai,TUCSON 4WD,2.4,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),30,21,28,24,09-Nov-2009,,http://www.fueleconomy.gov
2010,Hyundai,TUCSON 4WD,2.4,Manual(M6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),32,21,28,24,09-Nov-2009,,http://www.fueleconomy.gov
2010,Hyundai,VERACRUZ 4WD,3.8,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),10,16,22,18,19-Jun-2009,,http://www.fueleconomy.gov
2010,Nissan,FX35 AWD,3.5,Auto(S7),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),94,16,21,18,01-Oct-2009,,http://www.fueleconomy.gov
2010,Nissan,FX50,5,Auto(S7),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),391,14,20,16,01-Oct-2009,,http://www.fueleconomy.gov
2010,Nissan,QX56 4WD,5.6,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),286,12,17,14,21-May-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Commander 4WD,3.7,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),19,14,19,16,09-Jul-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Commander 4WD,5.7,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),23,13,19,15,07-Jul-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Compass 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),554,23,28,25,24-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Compass 4WD,2.4,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),556,21,24,22,24-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Grand Cherokee 4WD,3.7,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),17,15,20,17,29-Jun-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Grand Cherokee 4WD,5.7,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),22,13,19,15,07-Jul-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Grand Cherokee SRT8 AWD,6.1,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),60,12,16,13,11-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Liberty 4WD,3.7,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),11,15,21,17,30-Jul-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Patriot 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),555,23,28,25,24-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Patriot 4WD,2.4,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),558,20,22,21,24-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Wrangler 4WD,3.8,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),122,15,19,17,03-Aug-2009,,http://www.fueleconomy.gov
2010,Chrysler Group LLC,Wrangler 4WD,3.8,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),121,15,19,17,03-Aug-2009,,http://www.fueleconomy.gov
2010,Kia,BORREGO 4WD,3.8,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),10,16,21,18,01-Apr-2009,,http://www.fueleconomy.gov
2010,Kia,BORREGO 4WD,4.6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),12,15,20,17,01-Apr-2009,,http://www.fueleconomy.gov
2010,Kia,SPORTAGE 4WD,2,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),21,19,24,21,19-Jun-2009,,http://www.fueleconomy.gov
2010,Kia,SPORTAGE 4WD,2.7,Auto(A4),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),17,18,23,20,19-Jun-2009,,http://www.fueleconomy.gov
2010,Land Rover,LR2,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),1,15,22,17,20-Apr-2009,,http://www.fueleconomy.gov
2010,Land Rover,LR4,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),6,12,17,14,27-Apr-2009,,http://www.fueleconomy.gov
2010,Land Rover,Range Rover,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),3,12,18,14,27-Apr-2009,,http://www.fueleconomy.gov
2010,Land Rover,Range Rover Sport,5,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),5,13,18,15,17-Aug-2009,,http://www.fueleconomy.gov
2010,Toyota,GX 460,4.6,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),85,15,20,17,16-Nov-2009,,http://www.fueleconomy.gov
2010,Toyota,LX 570,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),77,12,18,14,02-Aug-2009,,http://www.fueleconomy.gov
2010,Toyota,RX 350 AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Required),2,18,24,20,02-Jan-2009,,http://www.fueleconomy.gov
2010,Toyota,RX 450h AWD,3.5,Auto(AV-S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Required),19,30,28,29,01-Apr-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MKT AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),167,16,22,18,06-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MKX AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),181,17,23,19,01-Jun-2009,,http://www.fueleconomy.gov
2010,MAZDA,CX-7 4WD,2.3,Auto(S6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Premium Unleaded Recommended),6,17,23,19,04-Aug-2009,,http://www.fueleconomy.gov
2010,MAZDA,CX-9 4WD,3.7,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),18,15,21,17,04-Aug-2009,,http://www.fueleconomy.gov
2010,FOMOCO,TRIBUTE 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),17,20,26,23,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,TRIBUTE 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),202,18,23,20,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,TRIBUTE HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),9,30,27,29,27-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,G 55 AMG,5.4,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),439,11,15,12,03-Nov-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,G 550,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),73,11,15,13,24-Sep-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,GL 350 BLUETEC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),7,17,23,19,29-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,GL 450 4MATIC,4.7,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),6,13,17,14,10-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,GL 550 4MATIC,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),5,12,17,14,21-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,GLK 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),727,16,21,18,18-Jun-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,ML 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),37,15,20,17,31-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,ML 350 BLUETEC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),39,18,25,21,01-Dec-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,ML 550 4MATIC,5.5,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),35,13,18,15,09-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,ML 63 AMG,6.3,Auto(A7),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Required),34,11,15,12,24-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,ML450 HYBRID 4MATIC,3.5,Auto(AV),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),404,21,24,22,02-Dec-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,R 350 4MATIC,3.5,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Required),41,14,19,16,31-Jul-2009,,http://www.fueleconomy.gov
2010,Mercedes-Benz,R 350 BLUETEC,3,Auto(A7),Special Purpose Vehicle SUV 4WD,6,4,Diesel ultra low sulfur (15 ppm maximum),43,18,24,20,29-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MARINER 4WD,2.5,Auto(A6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),15,20,26,22,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MARINER 4WD FFV,3,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),205,18,23,20,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MARINER HYBRID 4WD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),11,30,27,29,27-Jul-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MOUNTAINEER AWD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),98,13,19,15,15-Jun-2009,,http://www.fueleconomy.gov
2010,FOMOCO,MOUNTAINEER AWD,4.6,Auto(A6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),95,14,19,16,15-Jun-2009,,http://www.fueleconomy.gov
2010,Mitsubishi Motors Co,OUTLANDER 4WD,2.4,Auto(AV-S6),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),212,21,25,22,17-Jun-2009,,http://www.fueleconomy.gov
2010,Mitsubishi Motors Co,OUTLANDER 4WD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Recommended),214,18,24,20,20-Aug-2009,,http://www.fueleconomy.gov
2010,Mitsubishi Motors NA,ENDEAVOR AWD,3.8,Auto(S4),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),412,15,19,17,26-May-2009,,http://www.fueleconomy.gov
2010,Nissan,ARMADA 4WD,5.6,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),287,12,18,14,17-Apr-2009,,http://www.fueleconomy.gov
2010,Nissan,ARMADA 4WD FFV,5.6,Auto(A5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),291,12,18,14,17-Apr-2009,,http://www.fueleconomy.gov
2010,Nissan,MURANO AWD,3.5,Auto(AV),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),93,18,23,20,25-Sep-2009,,http://www.fueleconomy.gov
2010,Nissan,PATHFINDER 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Premium Unleaded Recommended),195,14,20,16,05-Aug-2009,,http://www.fueleconomy.gov
2010,Nissan,PATHFINDER 4WD,5.6,Auto(S5),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Premium Unleaded Recommended),285,13,18,14,05-Aug-2009,,http://www.fueleconomy.gov
2010,Nissan,ROGUE AWD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),83,21,26,23,28-Aug-2009,,http://www.fueleconomy.gov
2010,Nissan,XTERRA 4WD,4,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),188,16,20,17,05-Aug-2009,,http://www.fueleconomy.gov
2010,Nissan,XTERRA 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),189,15,20,17,05-Aug-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),1,14,20,16,01-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne,3.6,Manual(M6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),2,14,20,16,04-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne GTS,4.8,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),4,13,18,15,04-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne GTS,4.8,Manual(M6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),5,11,17,13,04-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne S,4.8,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),3,13,19,15,04-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne TransSiberia,4.8,Manual(M6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),9,11,17,13,04-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne Turbo,4.8,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),7,12,19,14,11-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne Turbo Kit,4.8,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),6,12,19,14,11-May-2009,,http://www.fueleconomy.gov
2010,Porsche,Cayenne Turbo S,4.8,Auto(A6),Special Purpose Vehicle SUV 4WD,8,A,Gasoline (Premium Unleaded Recommended),8,12,19,14,11-May-2009,,http://www.fueleconomy.gov
2010,GM,OUTLOOK AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),125,16,23,19,29-May-2009,,http://www.fueleconomy.gov
2010,GM,VUE AWD,3.5,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),129,16,23,19,29-Jun-2009,,http://www.fueleconomy.gov
2010,GM,VUE AWD,3.6,Auto(A6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),131,16,23,19,29-Jun-2009,,http://www.fueleconomy.gov
2010,GM,VUE AWD,3.6,Auto(S6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),133,16,23,19,29-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,Forester AWD,2.5,Manual(M5),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),1,20,27,22,18-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,Forester AWD,2.5,Auto(S4),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),2,20,26,22,18-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,OUTBACK WAGON AWD,2.5,Auto(AV),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),7,22,29,24,10-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,OUTBACK WAGON AWD,2.5,Manual(M6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),5,19,27,22,10-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,OUTBACK WAGON AWD,3.6,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),10,18,25,20,10-Jun-2009,,http://www.fueleconomy.gov
2010,Subaru,Tribeca AWD,3.6,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),11,16,21,18,10-Jun-2009,,http://www.fueleconomy.gov
2010,Suzuki,GRAND VITARA 4WD,2.4,Manual(M5),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),92,19,25,21,01-Jul-2009,,http://www.fueleconomy.gov
2010,Suzuki,GRAND VITARA 4WD,2.4,Auto(A4),Special Purpose Vehicle SUV 4WD,4,4,Gasoline (Regular Unleaded Recommended),94,19,23,20,01-Jul-2009,,http://www.fueleconomy.gov
2010,Suzuki,GRAND VITARA 4WD,3.2,Auto(A5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),96,17,23,19,01-Jul-2009,,http://www.fueleconomy.gov
2010,Toyota,4RUNNER 4WD,4,Auto(S5),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),71,17,22,19,24-Sep-2009,,http://www.fueleconomy.gov
2010,Toyota,FJ CRUISER 4WD,4,Auto(A5),Special Purpose Vehicle SUV 4WD,6,P,Gasoline (Regular Unleaded Recommended),73,17,21,18,16-Sep-2009,,http://www.fueleconomy.gov
2010,Toyota,FJ CRUISER 4WD,4,Manual(M6),Special Purpose Vehicle SUV 4WD,6,4,Gasoline (Regular Unleaded Recommended),74,15,19,17,16-Sep-2009,,http://www.fueleconomy.gov
2010,Toyota,HIGHLANDER 4WD,3.5,Auto(S5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),62,17,23,19,23-Sep-2009,,http://www.fueleconomy.gov
2010,Toyota,HIGHLANDER HYBRID 4WD,3.3,Auto(AV),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),75,27,25,26,23-Sep-2009,,http://www.fueleconomy.gov
2010,Toyota,LAND CRUISER WAGON 4WD,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,4,Gasoline (Regular Unleaded Recommended),76,13,18,15,02-Aug-2009,,http://www.fueleconomy.gov
2010,Toyota,RAV4 4WD,2.5,Auto(A4),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),57,21,27,24,17-Aug-2009,,http://www.fueleconomy.gov
2010,Toyota,RAV4 4WD,3.5,Auto(A5),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),60,19,26,21,17-Aug-2009,,http://www.fueleconomy.gov
2010,Toyota,SEQUOIA 4WD,4.6,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),34,13,18,15,23-Apr-2009,,http://www.fueleconomy.gov
2010,Toyota,SEQUOIA 4WD,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),38,13,18,15,23-Apr-2009,,http://www.fueleconomy.gov
2010,Toyota,SEQUOIA 4WD FFV,5.7,Auto(S6),Special Purpose Vehicle SUV 4WD,8,P,Gasoline (Regular Unleaded Recommended),40,13,18,14,23-Apr-2009,,http://www.fueleconomy.gov
2010,Toyota,VENZA AWD,2.7,Auto(S6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Regular Unleaded Recommended),81,20,28,23,01-Nov-2009,,http://www.fueleconomy.gov
2010,Toyota,VENZA AWD,3.5,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),83,18,25,21,01-Nov-2009,,http://www.fueleconomy.gov
2010,Audi,TIGUAN 4MOTION,2,Auto(S6),Special Purpose Vehicle SUV 4WD,4,A,Gasoline (Premium Unleaded Recommended),49,18,24,20,12-Jun-2009,,http://www.fueleconomy.gov
2010,Audi,Touareg,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Diesel ultra low sulfur (15 ppm maximum),64,18,25,20,22-Jul-2009,,http://www.fueleconomy.gov
2010,Volkswagen,TOUAREG,3.6,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Premium Unleaded Recommended),61,14,19,16,20-Aug-2009,,http://www.fueleconomy.gov
2010,Volvo,XC60 AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),22,16,21,18,12-Jun-2009,,http://www.fueleconomy.gov
2010,Volvo,XC60 AWD,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),43,16,22,18,15-Jun-2009,,http://www.fueleconomy.gov
2010,Volvo,XC70 AWD,3,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),21,16,21,18,12-Jun-2009,,http://www.fueleconomy.gov
2010,Volvo,XC70 AWD,3.2,Auto(S6),Special Purpose Vehicle SUV 4WD,6,A,Gasoline (Regular Unleaded Recommended),42,16,22,18,15-Jun-2009,,http://www.fueleconomy.gov
