"brand","model","energyPerTime","units","source"
"MicroFridge","MF-10.3XR9NTP",309,"kWh/year","www.energystar.gov"
"MicroFridge","MF-10.3XR9NWTP",309,"kWh/year","www.energystar.gov"
"MicroFridge","MF-3XNTP",290,"kWh/year","www.energystar.gov"
"MicroFridge","MF-5.6X9NTP",268,"kWh/year","www.energystar.gov"
"MicroFridge","MF-5.6X9NWTP",268,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-10.3B",309,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-10.3BL",309,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-10.3W",309,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-10.3WL",309,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-3",290,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-3CB",290,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-3S",290,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-3WL",290,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-3WR",290,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-5.6",268,"kWh/year","www.energystar.gov"
"MicroFridge","MFR-5.6W",268,"kWh/year","www.energystar.gov"
"MicroFridge","MFRA-4",326,"kWh/year","www.energystar.gov"
"MicroFridge","MHR-2.7E",260,"kWh/year","www.energystar.gov"
"MicroFridgeGarageFridge","MFRA-4GF",325,"kWh/year","www.energystar.gov"
"MicroFridgeGarageFridge","MFRA-4GF-BUD",325,"kWh/year","www.energystar.gov"
"Miele","K1801**",311,"kWh/year","www.energystar.gov"
"Miele","K1811**",311,"kWh/year","www.energystar.gov"
"Miele","K1901**",348,"kWh/year","www.energystar.gov"
"Miele","K1911**",348,"kWh/year","www.energystar.gov"
"Miele","KF1801**",422,"kWh/year","www.energystar.gov"
"Miele","KF1811**",422,"kWh/year","www.energystar.gov"
"Miele","KF1901**",443,"kWh/year","www.energystar.gov"
"Miele","KF1911**",443,"kWh/year","www.energystar.gov"
"Miele","KFN9753iD",407,"kWh/year","www.energystar.gov"
"Miele","KFN9755iDE",407,"kWh/year","www.energystar.gov"
"Moffat","MBRC0GAX****",455,"kWh/year","www.energystar.gov"
"Moffat","MBRC0GBX****",455,"kWh/year","www.energystar.gov"
"Monogram","ZIC360NX****",456,"kWh/year","www.energystar.gov"
"Monogram","ZICP360NX****",456,"kWh/year","www.energystar.gov"
"Monogram","ZICS360NX****",456,"kWh/year","www.energystar.gov"
"Monogram","ZIR360NX****",373,"kWh/year","www.energystar.gov"
"Monogram","ZIRP360NX****",373,"kWh/year","www.energystar.gov"
"Monogram","ZIRS360NX****",373,"kWh/year","www.energystar.gov"
"Monogram","ZISB360DX****",544,"kWh/year","www.energystar.gov"
"Monogram","ZISB420DX****",579,"kWh/year","www.energystar.gov"
"Monogram","ZISB480DX****",632,"kWh/year","www.energystar.gov"
"Monogram","ZISP420DX****",579,"kWh/year","www.energystar.gov"
"Monogram","ZISP480DX****",632,"kWh/year","www.energystar.gov"
"Monogram","ZISS360DX****",544,"kWh/year","www.energystar.gov"
"Monogram","ZISS420DX****",579,"kWh/year","www.energystar.gov"
"Monogram","ZISS480DX****",632,"kWh/year","www.energystar.gov"
"Monogram","ZISW360DX****",544,"kWh/year","www.energystar.gov"
"Monogram","ZISW420DX****",579,"kWh/year","www.energystar.gov"
"Monogram","ZISW480DX****",632,"kWh/year","www.energystar.gov"
"Perlick","H1R",311,"kWh/year","www.energystar.gov"
"ProGallery","PHS38EJ*",548,"kWh/year","www.energystar.gov"
"ProGallery","PHS38EJB*",550,"kWh/year","www.energystar.gov"
"ProGallery","PHS39EJSS",548,"kWh/year","www.energystar.gov"
"ProGallery","PLHS269ZJ*",582,"kWh/year","www.energystar.gov"
"Professional","GLHS65EJ*",582,"kWh/year","www.energystar.gov"
"Professional","PHS66EJ*",582,"kWh/year","www.energystar.gov"
"Professional","PHS68EJ*",582,"kWh/year","www.energystar.gov"
"Professional","PHS68EJSB",582,"kWh/year","www.energystar.gov"
"Professional","PHS6KR5JS*",582,"kWh/year","www.energystar.gov"
"Profile","PDCF1NBX****",459,"kWh/year","www.energystar.gov"
"Profile","PDCS1NBX****",459,"kWh/year","www.energystar.gov"
"Profile","PDCS1NCY****",459,"kWh/year","www.energystar.gov"
"Profile","PDRF0MBX****",455,"kWh/year","www.energystar.gov"
"Profile","PDRS0MBX***",455,"kWh/year","www.energystar.gov"
"Profile","PDSF0MBX***",455,"kWh/year","www.energystar.gov"
"Profile","PDSF0MFX***",455,"kWh/year","www.energystar.gov"
"Profile","PDSF5NBX",478,"kWh/year","www.energystar.gov"
"Profile","PDSS0MBX***",455,"kWh/year","www.energystar.gov"
"Profile","PDSS0MFX***",455,"kWh/year","www.energystar.gov"
"Profile","PDSS5NBX****",478,"kWh/year","www.energystar.gov"
"Profile","PFCF1NFX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCF1NFY****",458,"kWh/year","www.energystar.gov"
"Profile","PFCF1NJX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCF1PJX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCF1PJY****",458,"kWh/year","www.energystar.gov"
"Profile","PFCS1NFX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCS1NFY****",458,"kWh/year","www.energystar.gov"
"Profile","PFCS1NJX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCS1PJX****",458,"kWh/year","www.energystar.gov"
"Profile","PFCS1PJY****",458,"kWh/year","www.energystar.gov"
"Profile","PFRF2MBX***",458,"kWh/year","www.energystar.gov"
"Profile","PFRF2MBY***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MBX***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MBY***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MIX***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MIY***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MJX***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MJY***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS2MJY***",458,"kWh/year","www.energystar.gov"
"Profile","PFRS5NBY***",477,"kWh/year","www.energystar.gov"
"Profile","PFSF2MIX***",458,"kWh/year","www.energystar.gov"
"Profile","PFSF5NFX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSF5NFY****",477,"kWh/year","www.energystar.gov"
"Profile","PFSF5NJX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSF5PJX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSF5PJY****",477,"kWh/year","www.energystar.gov"
"Profile","PFSF6PKX****",546,"kWh/year","www.energystar.gov"
"Profile","PFSF6PKXABB",546,"kWh/year","www.energystar.gov"
"Profile","PFSF6PKXAWW",546,"kWh/year","www.energystar.gov"
"Profile","PFSS2MIX***",458,"kWh/year","www.energystar.gov"
"Profile","PFSS2MIY***",458,"kWh/year","www.energystar.gov"
"Profile","PFSS2MJX***",458,"kWh/year","www.energystar.gov"
"Profile","PFSS5NFX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSS5NFY****",477,"kWh/year","www.energystar.gov"
"Profile","PFSS5NJX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSS5PJX****",477,"kWh/year","www.energystar.gov"
"Profile","PFSS5PJY****",477,"kWh/year","www.energystar.gov"
"Profile","PFSS6PKX****",546,"kWh/year","www.energystar.gov"
"Profile","PFSS6PKXASS",546,"kWh/year","www.energystar.gov"
"Profile","PFSS6SKX****",546,"kWh/year","www.energystar.gov"
"Profile","PFSS6SKXASS",546,"kWh/year","www.energystar.gov"
"Profile","PFSS9PKY****",550,"kWh/year","www.energystar.gov"
"Profile","PFSS9SKY****",555,"kWh/year","www.energystar.gov"
"Profile","PFSW2MIX***",458,"kWh/year","www.energystar.gov"
"Profile","PSDF3YGX****",555,"kWh/year","www.energystar.gov"
"Profile","PSDF5RGX****",571,"kWh/year","www.energystar.gov"
"Profile","PSDF5YGX****",571,"kWh/year","www.energystar.gov"
"Profile","PSDS3YGX****",555,"kWh/year","www.energystar.gov"
"Profile","PSDS5RGX****",571,"kWh/year","www.energystar.gov"
"Profile","PSDS5YGX****",571,"kWh/year","www.energystar.gov"
"Profile","PSDW3YGX****",555,"kWh/year","www.energystar.gov"
"Profile","PSFW3YGX****",555,"kWh/year","www.energystar.gov"
"Profile","PSHF6RGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHF6TGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHF6VGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHF6YGX****",580,"kWh/year","www.energystar.gov"
"Profile","PSHS6MGY***",578,"kWh/year","www.energystar.gov"
"Profile","PSHS6RGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHS6TGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHS6VGX****",579,"kWh/year","www.energystar.gov"
"Profile","PSHS6YGX****",580,"kWh/year","www.energystar.gov"
"Profile","PSHW6YGX****",580,"kWh/year","www.energystar.gov"
"Profile","PSJC5YGX****",571,"kWh/year","www.energystar.gov"
"Profile","PSSB6KSX****",584,"kWh/year","www.energystar.gov"
"Profile","PSSC6KGX****",584,"kWh/year","www.energystar.gov"
"Profile","PSTW6YGX****",580,"kWh/year","www.energystar.gov"
"SPT","RF-321S",288,"kWh/year","www.energystar.gov"
"SPT","RF-321W",288,"kWh/year","www.energystar.gov"
"Samsung","RB195AB**",445,"kWh/year","www.energystar.gov"
"Samsung","RB197AB**",445,"kWh/year","www.energystar.gov"
"Samsung","RB215AB**",450,"kWh/year","www.energystar.gov"
"Samsung","RB217AB**",450,"kWh/year","www.energystar.gov"
"Samsung","RF197AB**",445,"kWh/year","www.energystar.gov"
"Samsung","RF217AB**",453,"kWh/year","www.energystar.gov"
"Samsung","RF265****",470,"kWh/year","www.energystar.gov"
"Samsung","RF265AB**",470,"kWh/year","www.energystar.gov"
"Samsung","RF266****",470,"kWh/year","www.energystar.gov"
"Samsung","RF266AB**",470,"kWh/year","www.energystar.gov"
"Samsung","RF267AB**",540,"kWh/year","www.energystar.gov"
"Samsung","RF268AB**",519,"kWh/year","www.energystar.gov"
"Samsung","RF26V****",542,"kWh/year","www.energystar.gov"
"Samsung","RF26VAB**",542,"kWh/year","www.energystar.gov"
"Samsung","RF298****",565,"kWh/year","www.energystar.gov"
"Samsung","RFG237AA**",537,"kWh/year","www.energystar.gov"
"Samsung","RFG238AA**",537,"kWh/year","www.energystar.gov"
"Samsung","RFG295AA**",550,"kWh/year","www.energystar.gov"
"Samsung","RFG297AA**",550,"kWh/year","www.energystar.gov"
"Samsung","RFG298AA**",565,"kWh/year","www.energystar.gov"
"Samsung","RFG299AA**",555,"kWh/year","www.energystar.gov"
"Samsung","RM257AC**",565,"kWh/year","www.energystar.gov"
"Samsung","RS275AC**",580,"kWh/year","www.energystar.gov"
"Samsung","RS277AC**",580,"kWh/year","www.energystar.gov"
"Samsung","RSG257AA**",560,"kWh/year","www.energystar.gov"
"Sanyo","SR-1031*",309,"kWh/year","www.energystar.gov"
"Sanyo","SR-4460*",326,"kWh/year","www.energystar.gov"
"Sanyo","SR-4911*",316,"kWh/year","www.energystar.gov"
"Sanyo","SR-4912*",316,"kWh/year","www.energystar.gov"
"Siemens","S20CS51SN*",518,"kWh/year","www.energystar.gov"
"Siemens","S20CS81SN*",518,"kWh/year","www.energystar.gov"
"Siemens","S24IR70NSP",278,"kWh/year","www.energystar.gov"
"Siemens","S36IT71NNP",448,"kWh/year","www.energystar.gov"
"Silhouette","DAR195BL",302,"kWh/year","www.energystar.gov"
"Silhouette","DAR195W",302,"kWh/year","www.energystar.gov"
"Silhouette","DAR259BL",309,"kWh/year","www.energystar.gov"
"Silhouette","DAR259W",309,"kWh/year","www.energystar.gov"
"Silhouette","DAR340BL",316,"kWh/year","www.energystar.gov"
"Silhouette","DAR340W",316,"kWh/year","www.energystar.gov"
"Silhouette","DAR483BL",329,"kWh/year","www.energystar.gov"
"Silhouette","DAR483BLS",329,"kWh/year","www.energystar.gov"
"Silhouette","DAR483W",329,"kWh/year","www.energystar.gov"
"Silhouette","DKC445BLS",329,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","249RP*",278,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","601R*",358,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","700BR*",204,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","BI30U*",425,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","BI30US8",403,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","BI36RS*",399,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","BI36US*",453,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","UC24R*",231,"kWh/year","www.energystar.gov"
"Sub-Zero,Inc.","UC24RO*",223,"kWh/year","www.energystar.gov"
"Summit","CM420ES",270,"kWh/year","www.energystar.gov"
"Summit","CP-35*",290,"kWh/year","www.energystar.gov"
"Summit","FF-1112",309,"kWh/year","www.energystar.gov"
"Summit","FF-1152SS",309,"kWh/year","www.energystar.gov"
"Summit","FFBF240W",380,"kWh/year","www.energystar.gov"
"Summit","FFBF245SS",380,"kWh/year","www.energystar.gov"
"Summit","FFBF280W",400,"kWh/year","www.energystar.gov"
"Summit","FFBF285SS",400,"kWh/year","www.energystar.gov"
"SunFrost","R-19",204,"kWh/year","www.energystar.gov"
"SunFrost","RF-12",171,"kWh/year","www.energystar.gov"
"SunFrost","RF-16",254,"kWh/year","www.energystar.gov"
"Sunbeam","SBCR139WE",252,"kWh/year","www.energystar.gov"
"Thermador","KBULT3655E1*",453,"kWh/year","www.energystar.gov"
"Thermador","KBULT3665E1*",453,"kWh/year","www.energystar.gov"
"Thermador","KBULT3675E1*",453,"kWh/year","www.energystar.gov"
"Thermador","KBURT3655E1*",453,"kWh/year","www.energystar.gov"
"Thermador","KBURT3665E1*",453,"kWh/year","www.energystar.gov"
"Thermador","KBURT3675E1*",453,"kWh/year","www.energystar.gov"
"Thermador","T24BR70***",278,"kWh/year","www.energystar.gov"
"Thermador","T24IR70*",278,"kWh/year","www.energystar.gov"
"Thermador","T30BR70***",319,"kWh/year","www.energystar.gov"
"Thermador","T30IR70*",319,"kWh/year","www.energystar.gov"
"Thermador","T36BT71*S*",448,"kWh/year","www.energystar.gov"
"Thermador","T36IB70*",435,"kWh/year","www.energystar.gov"
"Thermador","T36IT71NNP",448,"kWh/year","www.energystar.gov"
"U-Line","1175R",259,"kWh/year","www.energystar.gov"
"U-Line","15R",312,"kWh/year","www.energystar.gov"
"U-Line","2015R",307,"kWh/year","www.energystar.gov"
"U-Line","2075R",339,"kWh/year","www.energystar.gov"
"U-Line","2115R",304,"kWh/year","www.energystar.gov"
"U-Line","2175R",246,"kWh/year","www.energystar.gov"
"U-Line","29R",312,"kWh/year","www.energystar.gov"
"U-Line","75R",305,"kWh/year","www.energystar.gov"
"Viking","DDFF136SS*",451,"kWh/year","www.energystar.gov"
"Viking","DDSF136DS*0*",557,"kWh/year","www.energystar.gov"
"Viking","VCBF136LSS*",452,"kWh/year","www.energystar.gov"
"Viking","VCBF136RSS*",452,"kWh/year","www.energystar.gov"
"Viking","VCFF136SS*",451,"kWh/year","www.energystar.gov"
"Viking","VCSF136DS*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","EB2SHKXV*",459,"kWh/year","www.energystar.gov"
"Whirlpool","EB9FVBXW*",448,"kWh/year","www.energystar.gov"
"Whirlpool","EB9FVHLV*",448,"kWh/year","www.energystar.gov"
"Whirlpool","EB9FVHRV*",448,"kWh/year","www.energystar.gov"
"Whirlpool","EB9FVHXV*",448,"kWh/year","www.energystar.gov"
"Whirlpool","EB9SHKXV*",448,"kWh/year","www.energystar.gov"
"Whirlpool","EC3JHA*R*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","ED2DHE*W*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2FHE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2GVE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2HHE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2HVE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2KHA*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2KVE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2LDE*W*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2NHG*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED2VHE*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","ED5DHE*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FHA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FHE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FSG*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FVA*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FVG*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5FVG*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5GVE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5HHA*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5HVA*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5HVE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5HVE*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5KVE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LDE*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LHA*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LTA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LVA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LVA*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5LVG*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5NHG*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5PBA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","ED5PVE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5PVE*W*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","ED5VHE*V*0*",577,"kWh/year","www.energystar.gov"
"Whirlpool","EL87TRRRQ",358,"kWh/year","www.energystar.gov"
"Whirlpool","EL87TRRRS",358,"kWh/year","www.energystar.gov"
"Whirlpool","EL87TRRRV",358,"kWh/year","www.energystar.gov"
"Whirlpool","EL88TRRW*",358,"kWh/year","www.energystar.gov"
"Whirlpool","EL8ATRRRQ",358,"kWh/year","www.energystar.gov"
"Whirlpool","ER9FHK*V*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","ES5DVA*W*0*",509,"kWh/year","www.energystar.gov"
"Whirlpool","ES5PVA*W*0*",509,"kWh/year","www.energystar.gov"
"Whirlpool","ET1CHE*V*0*",416,"kWh/year","www.energystar.gov"
"Whirlpool","ET1FTE*V*0*",416,"kWh/year","www.energystar.gov"
"Whirlpool","ET5WSE*V*0*",354,"kWh/year","www.energystar.gov"
"Whirlpool","ET8CHE*V*0*",388,"kWh/year","www.energystar.gov"
"Whirlpool","ET8FTE*V*0*",388,"kWh/year","www.energystar.gov"
"Whirlpool","ET8WTE*V*0*",388,"kWh/year","www.energystar.gov"
"Whirlpool","G2IXEFMW*0*",422,"kWh/year","www.energystar.gov"
"Whirlpool","G9IXEFMW*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","G9RXXFMW*0*",343,"kWh/year","www.energystar.gov"
"Whirlpool","GB2SHDXT**",459,"kWh/year","www.energystar.gov"
"Whirlpool","GB2SHTXT**",459,"kWh/year","www.energystar.gov"
"Whirlpool","GB9SHDXV*",448,"kWh/year","www.energystar.gov"
"Whirlpool","GC3NHA*V*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","GC3PHE*N*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","GC3SHA*V*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","GC3SHE*N*0*",557,"kWh/year","www.energystar.gov"
"Whirlpool","GC5NHA*V*0*",571,"kWh/year","www.energystar.gov"
"Whirlpool","GC5SHA*V*0*",571,"kWh/year","www.energystar.gov"
"Whirlpool","GD5DHA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GD5NVA*W*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GD5RVA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GI0FSAXV*",523,"kWh/year","www.energystar.gov"
"Whirlpool","GI5FSAXV*",547,"kWh/year","www.energystar.gov"
"Whirlpool","GI5FVAXV*",547,"kWh/year","www.energystar.gov"
"Whirlpool","GI5SVAXV*",547,"kWh/year","www.energystar.gov"
"Whirlpool","GI7FVCXW*0*",555,"kWh/year","www.energystar.gov"
"Whirlpool","GR2FHM*V*0*",422,"kWh/year","www.energystar.gov"
"Whirlpool","GR2FHT*V*0*",422,"kWh/year","www.energystar.gov"
"Whirlpool","GR2SHW*V*0*",422,"kWh/year","www.energystar.gov"
"Whirlpool","GR9FHK*V*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","GR9FHM*V*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","GR9FHT*V*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","GS2KVA*V*0*",537,"kWh/year","www.energystar.gov"
"Whirlpool","GS5DHA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GS5SVA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GS5VHA*W*0*",509,"kWh/year","www.energystar.gov"
"Whirlpool","GS6NHA*V*0*",580,"kWh/year","www.energystar.gov"
"Whirlpool","GS6NVE*V*0*",583,"kWh/year","www.energystar.gov"
"Whirlpool","GX2FHDXV*",459,"kWh/year","www.energystar.gov"
"Whirlpool","GX2SHBXV*",459,"kWh/year","www.energystar.gov"
"Whirlpool","GX2SHDXV*",459,"kWh/year","www.energystar.gov"
"Whirlpool","GX5FHDXV*",474,"kWh/year","www.energystar.gov"
"Whirlpool","GX5FHTXV*",474,"kWh/year","www.energystar.gov"
"Whirlpool","GX5SHDXV*",474,"kWh/year","www.energystar.gov"
"Whirlpool","GX5SHTXV*",474,"kWh/year","www.energystar.gov"
"Whirlpool","W1TXEMFW*0*",416,"kWh/year","www.energystar.gov"
"Whirlpool","W1TXEMMW*0*",416,"kWh/year","www.energystar.gov"
"Whirlpool","W2RXEMMW*0*",422,"kWh/year","www.energystar.gov"
"Whirlpool","W5TXEWFW*0*",354,"kWh/year","www.energystar.gov"
"Whirlpool","W8RXEGFW*0*",378,"kWh/year","www.energystar.gov"
"Whirlpool","W8RXEGMV*0*",378,"kWh/year","www.energystar.gov"
"Whirlpool","W8RXEGMW*0*",378,"kWh/year","www.energystar.gov"
"Whirlpool","W8TXEWFV*0*",378,"kWh/year","www.energystar.gov"
"Whirlpool","W9RXEMFW*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","W9RXEMMW*0*",393,"kWh/year","www.energystar.gov"
"Whirlpool","W9RXXMFW*0*",343,"kWh/year","www.energystar.gov"
"Whirlpool","WAR349BSL",316,"kWh/year","www.energystar.gov"
"Whirlpool","WAR449W",329,"kWh/year","www.energystar.gov"
"Wood's","R1813DW3",319,"kWh/year","www.energystar.gov"
"Wood's","RA1816D*3",358,"kWh/year","www.energystar.gov"
"Wood's","RP1816R*3",358,"kWh/year","www.energystar.gov"
